# V1.0	10.20.2004	 User: lda	 Total number of Spots: 3072
# Created by: TIGR Spotfinder 2. 2. 3.
# TIFF files processed: CL100804#45G1_Cy3(112-10).tif; CL100804#45G1_Cy5(112-10).tif.
# 
UID	IA	IB	R	C	MR	MC	SR	SC	FlagA	FlagB	SA	SF	QCscore	QCA	QCB	BkgA	BkgB
1697	119628	116711	36	17	3	1	4	17	C	C	70	1.0000	0.6118	0.5994	0.6243	33950.000000	15260.000000
1698	77482	46203	36	18	3	1	4	18	C	C	65	1.0000	0.3222	0.3398	0.3046	25285.000000	12805.000000
1699	1406606	1542288	36	19	3	1	4	19	C	C	84	1.0000	0.9467	0.9345	0.9588	52836.000000	25200.000000
1700	227757	200588	36	20	3	1	4	20	C	C	73	1.0000	0.8226	0.8105	0.8347	38836.000000	16352.000000
1701	1365348	1595766	36	21	3	1	4	21	C	C	113	1.0000	0.8802	0.8718	0.8886	68026.000000	38420.000000
1702	117857	71769	36	22	3	1	4	22	C	C	78	1.0000	0.2422	0.2505	0.2339	33384.000000	18018.000000
1703	433790	436396	36	23	3	1	4	23	C	C	98	1.0000	0.8128	0.8037	0.8220	47824.000000	25676.000000
1704	65128	44037	36	24	3	1	4	24	C	C	59	1.0000	0.4086	0.4021	0.4150	20237.000000	11682.000000
1705	75983	27749	36	25	3	2	4	1	C	C	56	1.0000	0.0986	0.1113	0.0859	24024.000000	12264.000000
1706	215753	258361	36	26	3	2	4	2	C	C	92	1.0000	0.7804	0.7804	0.7804	47196.000000	23000.000000
1707	1183402	1128397	36	27	3	2	4	3	C	C	99	0.2929	0.7914	0.7822	0.8006	30015.000000	25636.000000
1708	657051	474622	36	28	3	2	4	4	C	C	86	1.0000	0.9494	0.9640	0.9349	51944.000000	23736.000000
1709	107273	69058	36	29	3	2	4	5	C	C	73	1.0000	0.1402	0.1430	0.1374	36281.000000	16425.000000
1710	81152	21183	36	30	3	2	4	6	C	C	61	1.0000	0.0000	0.0000	0.0000	25559.000000	11529.000000
1711	188361	179005	36	31	3	2	4	7	C	C	85	1.0000	0.7391	0.7247	0.7535	46750.000000	17680.000000
1712	671714	831907	36	32	3	2	4	8	C	C	101	1.0000	0.8825	0.8708	0.8942	64842.000000	28179.000000
1713	238582	230174	36	33	3	2	4	9	C	C	77	1.0000	0.8397	0.8339	0.8455	38423.000000	16555.000000
1714	75568	275805	36	34	3	2	4	10	C	C	80	1.0000	0.8172	0.6693	0.9650	36320.000000	17520.000000
1715	338081	825639	36	35	3	2	4	11	C	C	78	1.0000	0.8658	0.8357	0.8959	37596.000000	20592.000000
1716	258027	256090	36	36	3	2	4	12	C	C	89	1.0000	0.8676	0.8515	0.8837	43432.000000	20203.000000
1717	174780	81460	36	37	3	2	4	13	C	C	67	1.0000	0.3425	0.3566	0.3285	34371.000000	14472.000000
1718	99013	37381	36	38	3	2	4	14	B	B	49	1.0000	0.2649	0.2858	0.2440	26166.000000	11368.000000
1719	90911	55100	36	39	3	2	4	15	C	C	68	1.0000	0.1591	0.1676	0.1506	32300.000000	14688.000000
1720	847508	1180093	36	40	3	2	4	16	C	C	91	1.0000	0.9549	0.9376	0.9721	66157.000000	30849.000000
1721	536523	470196	36	41	3	2	4	17	C	C	82	1.0000	0.8981	0.9161	0.8801	48544.000000	18614.000000
1722	522577	565477	36	42	3	2	4	18	C	C	87	1.0000	0.8479	0.8506	0.8452	51678.000000	22011.000000
1723	122643	70140	36	43	3	2	4	19	C	C	79	1.0000	0.3900	0.4058	0.3743	43213.000000	19197.000000
1724	437052	486403	36	44	3	2	4	20	C	C	103	0.1553	0.8814	0.8662	0.8966	22304.000000	15776.000000
1725	1263287	1169839	36	45	3	2	4	21	C	C	80	1.0000	0.8824	0.8734	0.8914	67520.000000	25120.000000
1726	248876	368715	36	46	3	2	4	22	C	C	80	1.0000	0.8107	0.7968	0.8247	51600.000000	17520.000000
1727	167413	176391	36	47	3	2	4	23	C	C	91	1.0000	0.3810	0.3627	0.3993	61789.000000	22841.000000
1728	93746	46617	36	48	3	2	4	24	C	C	70	1.0000	0.1643	0.1764	0.1523	33250.000000	14700.000000
1729	258750	162999	37	1	3	1	5	1	C	C	86	1.0000	0.5990	0.6177	0.5803	31476.000000	18404.000000
1730	356246	287767	37	2	3	1	5	2	C	C	96	1.0000	0.4199	0.4174	0.4224	45984.000000	20928.000000
1731	281622	217497	37	3	3	1	5	3	C	C	93	1.0000	0.8176	0.8246	0.8106	33759.000000	17019.000000
1732	221693	158574	37	4	3	1	5	4	C	C	87	1.0000	0.4996	0.5027	0.4965	32799.000000	16095.000000
1733	609478	926617	37	5	3	1	5	5	C	C	134	0.2015	0.8410	0.7261	0.9559	14958.000000	25353.000000
1734	302361	532042	37	6	3	1	5	6	C	C	78	1.0000	0.5824	0.5618	0.6029	30576.000000	15210.000000
1735	185992	126394	37	7	3	1	5	7	C	C	69	1.0000	0.4946	0.5064	0.4829	28014.000000	12213.000000
1736	278736	277009	37	8	3	1	5	8	C	C	71	1.0000	0.5284	0.5202	0.5367	29110.000000	13135.000000
1737	161666	109800	37	9	3	1	5	9	C	C	74	1.0000	0.5032	0.5051	0.5012	30636.000000	13542.000000
1738	505139	511088	37	10	3	1	5	10	C	C	106	1.0000	0.7946	0.7904	0.7987	35086.000000	19716.000000
1739	149430	81920	37	11	3	1	5	11	C	C	65	1.0000	0.1961	0.2031	0.1891	27690.000000	12155.000000
1740	3323123	3651734	37	12	3	1	5	12	C	C	93	0.9785	0.7828	0.7781	0.7876	53417.000000	27937.000000
1741	3368761	3928306	37	13	3	1	5	13	C	C	120	1.0000	0.5548	0.5535	0.5560	95880.000000	65880.000000
1742	1101931	1243845	37	14	3	1	5	14	C	C	100	1.0000	0.7458	0.7519	0.7397	47400.000000	24900.000000
1743	1454121	1747926	37	15	3	1	5	15	C	C	89	1.0000	0.7983	0.7910	0.8055	60342.000000	34977.000000
1744	544910	610068	37	16	3	1	5	16	C	C	111	0.1892	0.8584	0.8446	0.8723	22848.000000	19194.000000
1745	1065167	1325109	37	17	3	1	5	17	S	S	107	0.2991	0.8735	0.8248	0.9222	32416.000000	28000.000000
1746	233120	222813	37	18	3	1	5	18	C	C	88	1.0000	0.7397	0.7307	0.7487	41712.000000	20592.000000
1747	111365	49548	37	19	3	1	5	19	C	C	59	1.0000	0.3645	0.3837	0.3454	27435.000000	11800.000000
1748	4462940	270810	37	20	3	1	5	20	C	C	104	0.9904	0.7201	0.7406	0.6996	117832.000000	24617.000000
1749	948980	497247	37	21	3	1	5	21	C	C	89	1.0000	0.5962	0.6142	0.5783	59096.000000	24742.000000
1750	294428	158617	37	22	3	1	5	22	C	C	75	1.0000	0.4363	0.4474	0.4251	31275.000000	16350.000000
1751	592451	730764	37	23	3	1	5	23	C	C	90	1.0000	0.9524	0.9468	0.9581	45000.000000	26010.000000
1752	373092	502356	37	24	3	1	5	24	C	C	89	1.0000	0.9126	0.8930	0.9323	41029.000000	20915.000000
1753	1349092	1327698	37	25	3	2	5	1	C	C	102	1.0000	0.4857	0.4909	0.4804	83946.000000	65790.000000
1754	3698295	3596416	37	26	3	2	5	2	C	C	97	1.0000	0.5471	0.5471	0.5471	98067.000000	63826.000000
1755	329407	716617	37	27	3	2	5	3	C	C	118	0.1525	0.8586	0.7454	0.9718	23238.000000	44262.000000
1756	1240687	1278047	37	28	3	2	5	4	C	C	99	1.0000	0.8155	0.8111	0.8199	67815.000000	39105.000000
1757	1396192	1669539	37	29	3	2	5	5	C	C	100	1.0000	0.8565	0.8588	0.8542	75600.000000	38800.000000
1758	928106	1078065	37	30	3	2	5	6	C	C	92	1.0000	0.9220	0.9193	0.9247	58328.000000	27968.000000
1759	765377	647537	37	31	3	2	5	7	C	C	87	1.0000	0.7766	0.7741	0.7790	52026.000000	24447.000000
1760	985615	962516	37	32	3	2	5	8	C	C	97	1.0000	0.6291	0.6326	0.6255	63729.000000	30458.000000
1761	352116	266153	37	33	3	2	5	9	C	C	85	1.0000	0.7990	0.8041	0.7938	45220.000000	17255.000000
1762	280850	222001	37	34	3	2	5	10	C	C	93	1.0000	0.6838	0.6897	0.6779	57381.000000	22227.000000
1763	428403	382337	37	35	3	2	5	11	C	C	98	1.0000	0.8522	0.8546	0.8498	48510.000000	21854.000000
1764	95669	56563	37	36	3	2	5	12	C	C	67	1.0000	0.2266	0.2287	0.2245	30217.000000	13199.000000
1765	165630	281356	37	37	3	2	5	13	C	C	87	1.0000	0.9053	0.8673	0.9433	41760.000000	20532.000000
1766	2601839	4749996	37	38	3	2	5	14	C	C	97	0.9588	0.5812	0.5643	0.5981	110670.000000	121179.000000
1767	2196112	2606413	37	39	3	2	5	15	C	C	104	1.0000	0.6939	0.6902	0.6976	99632.000000	57200.000000
1768	862578	730846	37	40	3	2	5	16	C	C	136	0.1765	0.7649	0.7649	0.7649	30960.000000	36240.000000
1769	654442	703228	37	41	3	2	5	17	C	C	95	1.0000	0.8194	0.8217	0.8170	55860.000000	27170.000000
1770	250101	186368	37	42	3	2	5	18	C	C	92	1.0000	0.7657	0.7635	0.7680	47840.000000	19964.000000
1771	4493546	4504983	37	43	3	2	5	19	C	C	104	1.0000	0.8627	0.8627	0.8627	111592.000000	73632.000000
1772	4164723	214420	37	44	3	2	5	20	C	C	97	1.0000	0.8789	0.9005	0.8573	123578.000000	24541.000000
1773	3300516	2635540	37	45	3	2	5	21	C	C	82	0.9634	0.5494	0.5435	0.5554	91166.000000	44319.000000
1774	175888	145616	37	46	3	2	5	22	C	C	94	1.0000	0.3020	0.2943	0.3098	55648.000000	21432.000000
1775	3798483	3968859	37	47	3	2	5	23	C	C	86	0.9535	0.9266	0.9203	0.9328	75522.000000	43460.000000
1776	274353	225717	37	48	3	2	5	24	C	C	78	1.0000	0.6227	0.6270	0.6185	45318.000000	17004.000000
1777	240831	148441	38	1	3	1	6	1	C	C	82	1.0000	0.5602	0.5677	0.5527	35096.000000	16564.000000
1778	299980	347264	38	2	3	1	6	2	C	C	100	1.0000	0.5183	0.5112	0.5253	43200.000000	22700.000000
1779	263159	189271	38	3	3	1	6	3	C	C	94	1.0000	0.5394	0.5457	0.5332	41172.000000	17484.000000
1780	219037	129605	38	4	3	1	6	4	C	C	74	1.0000	0.3965	0.3980	0.3950	36186.000000	13764.000000
1781	783554	1017136	38	5	3	1	6	5	C	C	141	0.1986	0.8590	0.8316	0.8865	13636.000000	34440.000000
1782	416852	661809	38	6	3	1	6	6	C	C	88	1.0000	0.9123	0.8900	0.9346	33440.000000	19976.000000
1783	188032	99750	38	7	3	1	6	7	C	C	73	1.0000	0.5626	0.5863	0.5390	28689.000000	13067.000000
1784	312268	307272	38	8	3	1	6	8	C	C	77	1.0000	0.5845	0.5760	0.5930	30646.000000	14630.000000
1785	188161	136302	38	9	3	1	6	9	C	C	77	1.0000	0.3924	0.3939	0.3910	29414.000000	14553.000000
1786	532478	481876	38	10	3	1	6	10	C	C	103	1.0000	0.6484	0.6484	0.6484	40479.000000	19261.000000
1787	167410	122327	38	11	3	1	6	11	C	C	81	1.0000	0.5191	0.5262	0.5120	31914.000000	14742.000000
1788	3364636	3507721	38	12	3	1	6	12	C	C	98	0.8776	0.8861	0.8833	0.8890	52374.000000	28724.000000
1789	2934923	3635860	38	13	3	1	6	13	C	C	110	1.0000	0.5267	0.5201	0.5332	111760.000000	75350.000000
1790	1396384	1693229	38	14	3	1	6	14	C	C	103	1.0000	0.8678	0.8655	0.8701	57474.000000	28737.000000
1791	1754249	2048778	38	15	3	1	6	15	C	C	102	1.0000	0.8633	0.8587	0.8679	69666.000000	41106.000000
1792	659500	630437	38	16	3	1	6	16	C	C	111	0.1802	0.8341	0.7961	0.8721	21360.000000	17520.000000
1793	1158737	964926	38	17	3	1	6	17	S	S	118	0.2797	0.8615	0.8371	0.8859	39468.000000	26466.000000
1794	227149	191090	38	18	3	1	6	18	C	C	83	1.0000	0.6133	0.6092	0.6173	45069.000000	19837.000000
1795	91488	36475	38	19	3	1	6	19	C	C	50	1.0000	0.1657	0.1731	0.1583	23450.000000	10250.000000
1796	4046446	230656	38	20	3	1	6	20	C	C	98	0.9898	0.5292	0.5484	0.5099	147634.000000	23571.000000
1797	1049919	573051	38	21	3	1	6	21	C	C	103	1.0000	0.5246	0.5367	0.5125	76838.000000	28737.000000
1798	342110	194125	38	22	3	1	6	22	C	C	75	1.0000	0.5710	0.5939	0.5480	38550.000000	17400.000000
1799	715618	897482	38	23	3	1	6	23	C	C	91	1.0000	0.8283	0.8159	0.8407	39130.000000	25571.000000
1800	405238	562150	38	24	3	1	6	24	C	C	88	1.0000	0.8723	0.8538	0.8908	36872.000000	22352.000000
1801	1330890	1442913	38	25	3	2	6	1	C	C	99	1.0000	0.4358	0.4309	0.4407	78012.000000	48411.000000
1802	2885023	2860238	38	26	3	2	6	2	C	C	89	1.0000	0.5793	0.5793	0.5793	71022.000000	39605.000000
1803	231877	699890	38	27	3	2	6	3	C	C	127	0.1496	0.8794	0.7905	0.9682	18430.000000	28177.000000
1804	1180226	1252558	38	28	3	2	6	4	C	C	96	1.0000	0.8239	0.8169	0.8309	62016.000000	40992.000000
1805	1259951	1556274	38	29	3	2	6	5	C	C	91	1.0000	0.8926	0.8899	0.8952	52689.000000	33215.000000
1806	877366	1015536	38	30	3	2	6	6	C	C	89	1.0000	0.8994	0.8994	0.8994	55180.000000	29815.000000
1807	822189	678653	38	31	3	2	6	7	C	C	90	1.0000	0.6925	0.6990	0.6861	54450.000000	23940.000000
1808	1084666	1054858	38	32	3	2	6	8	C	C	94	1.0000	0.8794	0.8744	0.8844	66552.000000	30268.000000
1809	452871	321377	38	33	3	2	6	9	C	C	82	1.0000	0.8812	0.8870	0.8754	46494.000000	19188.000000
1810	260571	262261	38	34	3	2	6	10	C	C	95	1.0000	0.7972	0.8042	0.7903	59660.000000	24985.000000
1811	377369	396552	38	35	3	2	6	11	C	C	93	1.0000	0.9012	0.8906	0.9118	48546.000000	22041.000000
1812	110031	73919	38	36	3	2	6	12	C	C	71	1.0000	0.3808	0.3839	0.3777	31382.000000	15478.000000
1813	179356	249247	38	37	3	2	6	13	C	C	84	1.0000	0.7531	0.7433	0.7628	36960.000000	21672.000000
1814	3043883	5299036	38	38	3	2	6	14	C	C	114	0.9474	0.7368	0.7186	0.7551	119988.000000	140184.000000
1815	2439943	2889965	38	39	3	2	6	15	C	C	103	1.0000	0.7793	0.7834	0.7751	79001.000000	64684.000000
1816	987215	1029734	38	40	3	2	6	16	C	C	131	0.2061	0.8537	0.8224	0.8850	30807.000000	30753.000000
1817	656614	700973	38	41	3	2	6	17	C	C	100	1.0000	0.6471	0.6418	0.6524	62700.000000	30900.000000
1818	192099	177056	38	42	3	2	6	18	C	C	92	1.0000	0.7087	0.7065	0.7108	48484.000000	20608.000000
1819	4626422	4792438	38	43	3	2	6	19	C	C	110	0.9273	0.7110	0.7092	0.7129	104958.000000	72624.000000
1820	4572294	250379	38	44	3	2	6	20	C	C	103	0.9806	0.7930	0.8117	0.7743	143117.000000	25755.000000
1821	3241836	2786375	38	45	3	2	6	21	C	C	88	0.8750	0.5439	0.5339	0.5540	84315.000000	52668.000000
1822	205717	161555	38	46	3	2	6	22	C	C	90	1.0000	0.3078	0.3088	0.3068	65160.000000	24390.000000
1823	3330393	3465264	38	47	3	2	6	23	C	C	90	0.8000	0.8755	0.8655	0.8855	93168.000000	46296.000000
1824	286745	254739	38	48	3	2	6	24	C	C	95	1.0000	0.7872	0.7917	0.7827	56335.000000	20805.000000
1825	369783	323237	39	1	3	1	7	1	C	C	99	1.0000	0.3083	0.3048	0.3118	62964.000000	31383.000000
1826	186632	200029	39	2	3	1	7	2	C	C	83	1.0000	0.6193	0.6133	0.6253	29133.000000	17264.000000
1827	305650	366939	39	3	3	1	7	3	C	C	90	1.0000	0.8561	0.8508	0.8613	30600.000000	16650.000000
1828	108312	75974	39	4	3	1	7	4	C	C	60	1.0000	0.6960	0.7179	0.6740	18600.000000	10440.000000
1829	522301	525841	39	5	3	1	7	5	C	C	88	1.0000	0.6916	0.6938	0.6894	33264.000000	18656.000000
1830	403098	704048	39	6	3	1	7	6	C	C	142	0.1408	0.7769	0.6436	0.9102	16280.000000	20100.000000
1831	928443	932626	39	7	3	1	7	7	C	C	89	1.0000	0.8857	0.8940	0.8775	38537.000000	18690.000000
1832	110566	61283	39	8	3	1	7	8	C	C	69	1.0000	0.1875	0.1956	0.1794	24633.000000	12282.000000
1833	475069	294920	39	9	3	1	7	9	C	C	86	1.0000	0.5556	0.5573	0.5538	48590.000000	17716.000000
1834	1010304	946720	39	10	3	1	7	10	C	C	79	1.0000	0.5268	0.5250	0.5287	42581.000000	17301.000000
1835	1153024	1215325	39	11	3	1	7	11	C	C	104	1.0000	0.8914	0.8914	0.8914	44824.000000	22568.000000
1836	117012	47921	39	12	3	1	7	12	C	C	53	1.0000	0.5174	0.5280	0.5068	18338.000000	9699.000000
1837	126748	1319008	39	13	3	1	7	13	C	C	77	1.0000	0.8941	0.8522	0.9360	30723.000000	18403.000000
1838	279787	305651	39	14	3	1	7	14	C	C	105	1.0000	0.7232	0.7251	0.7214	38640.000000	20265.000000
1839	279043	281742	39	15	3	1	7	15	C	C	85	1.0000	0.7876	0.7851	0.7901	37825.000000	19125.000000
1840	167347	220584	39	16	3	1	7	16	C	C	87	1.0000	0.8297	0.7718	0.8876	39933.000000	20184.000000
1841	173747	204307	39	17	3	1	7	17	C	C	84	1.0000	0.6395	0.6179	0.6611	38052.000000	21336.000000
1842	1602146	973089	39	18	3	1	7	18	C	C	87	1.0000	0.9376	0.9545	0.9206	56811.000000	27405.000000
1843	345581	254775	39	19	3	1	7	19	C	C	77	1.0000	0.6612	0.6635	0.6589	32956.000000	16016.000000
1844	259398	114969	39	20	3	1	7	20	C	C	71	1.0000	0.2618	0.2488	0.2748	36849.000000	15549.000000
1845	362714	311673	39	21	3	1	7	21	C	C	81	1.0000	0.8859	0.8829	0.8889	41715.000000	17415.000000
1846	320823	397869	39	22	3	1	7	22	C	C	78	1.0000	0.7770	0.7634	0.7906	39702.000000	18018.000000
1847	114347	94875	39	23	3	1	7	23	C	C	54	1.0000	0.7576	0.7499	0.7653	23274.000000	11124.000000
1848	121739	79421	39	24	3	1	7	24	C	C	69	1.0000	0.4057	0.4090	0.4023	31740.000000	14421.000000
1849	1426125	1456951	39	25	3	2	7	1	C	C	94	1.0000	0.9019	0.8942	0.9095	54050.000000	32054.000000
1850	303687	211129	39	26	3	2	7	2	C	C	81	1.0000	0.5783	0.5881	0.5685	39690.000000	17982.000000
1851	238291	294976	39	27	3	2	7	3	C	C	71	1.0000	0.8649	0.8548	0.8749	34364.000000	17253.000000
1852	132044	73754	39	28	3	2	7	4	C	C	70	1.0000	0.2057	0.2127	0.1987	35980.000000	14280.000000
1853	2952973	2372133	39	29	3	2	7	5	C	C	85	1.0000	0.5993	0.5974	0.6013	80835.000000	46495.000000
1854	225548	274928	39	30	3	2	7	6	C	C	84	1.0000	0.6051	0.5952	0.6150	39228.000000	20748.000000
1855	137334	131942	39	31	3	2	7	7	C	C	72	1.0000	0.4446	0.4325	0.4567	35136.000000	15120.000000
1856	212532	705238	39	32	3	2	7	8	C	C	88	1.0000	0.8976	0.8551	0.9400	45144.000000	26400.000000
1857	243357	192405	39	33	3	2	7	9	C	C	90	1.0000	0.6075	0.6037	0.6112	45450.000000	20340.000000
1858	1567993	1813512	39	34	3	2	7	10	S	S	105	0.4000	0.8157	0.8044	0.8271	41160.000000	32676.000000
1859	487186	542238	39	35	3	2	7	11	C	C	78	1.0000	0.5674	0.5634	0.5714	50544.000000	21996.000000
1860	3198082	3901025	39	36	3	2	7	12	C	C	107	1.0000	0.9138	0.9068	0.9207	89880.000000	59813.000000
1861	295284	3954722	39	37	3	2	7	13	C	C	90	1.0000	0.9207	0.8844	0.9571	45000.000000	54450.000000
1862	820097	1008060	39	38	3	2	7	14	C	C	103	1.0000	0.5124	0.5042	0.5207	66950.000000	39655.000000
1863	199603	180167	39	39	3	2	7	15	C	C	83	1.0000	0.4768	0.4736	0.4801	42413.000000	18924.000000
1864	137665	139405	39	40	3	2	7	16	C	C	85	1.0000	0.4378	0.4228	0.4528	41650.000000	18020.000000
1865	459260	352825	39	41	3	2	7	17	C	C	88	1.0000	0.7851	0.7875	0.7826	43560.000000	20240.000000
1866	1044063	1454523	39	42	3	2	7	18	C	C	85	1.0000	0.7028	0.6914	0.7143	56525.000000	31025.000000
1867	263749	129788	39	43	3	2	7	19	C	C	75	1.0000	0.4471	0.4686	0.4255	40425.000000	17175.000000
1868	101213	38970	39	44	3	2	7	20	C	C	60	1.0000	0.2586	0.2783	0.2389	28860.000000	13020.000000
1869	306575	278106	39	45	3	2	7	21	C	C	74	1.0000	0.8679	0.8549	0.8808	41292.000000	16502.000000
1870	110257	57383	39	46	3	2	7	22	C	C	60	1.0000	0.5693	0.6127	0.5259	29340.000000	12000.000000
1871	118950	55917	39	47	3	2	7	23	C	C	74	1.0000	0.1617	0.1738	0.1495	43882.000000	18426.000000
1872	159090	131974	39	48	3	2	7	24	C	C	55	1.0000	0.8712	0.8626	0.8797	32780.000000	11495.000000
1873	424358	371460	40	1	3	1	8	1	C	C	95	1.0000	0.3416	0.3329	0.3503	99180.000000	53770.000000
1874	144951	151792	40	2	3	1	8	2	C	C	77	1.0000	0.4700	0.4593	0.4806	31108.000000	17402.000000
1875	317091	360193	40	3	3	1	8	3	C	C	92	1.0000	0.9166	0.9085	0.9247	33488.000000	18032.000000
1876	106740	62422	40	4	3	1	8	4	C	C	62	1.0000	0.4822	0.4886	0.4758	25358.000000	11222.000000
1877	515125	568504	40	5	3	1	8	5	C	C	77	1.0000	0.8624	0.8444	0.8804	34111.000000	16632.000000
1878	456201	552318	40	6	3	1	8	6	C	C	145	0.1241	0.7600	0.6764	0.8436	13950.000000	14958.000000
1879	841533	806235	40	7	3	1	8	7	C	C	91	1.0000	0.7049	0.7113	0.6985	40404.000000	20020.000000
1880	131664	90940	40	8	3	1	8	8	C	C	81	1.0000	0.4056	0.4084	0.4027	31671.000000	14337.000000
1881	503864	312220	40	9	3	1	8	9	C	C	95	1.0000	0.5351	0.5444	0.5259	40660.000000	19095.000000
1882	1186801	1115280	40	10	3	1	8	10	C	C	88	1.0000	0.6393	0.6492	0.6294	44528.000000	20328.000000
1883	1546906	1634944	40	11	3	1	8	11	C	C	106	1.0000	0.9186	0.9324	0.9048	48124.000000	23956.000000
1884	181083	70551	40	12	3	1	8	12	C	C	70	1.0000	0.4970	0.5252	0.4689	25270.000000	12950.000000
1885	137318	1365181	40	13	3	1	8	13	C	C	84	1.0000	0.9237	0.8709	0.9766	32844.000000	18816.000000
1886	275599	310106	40	14	3	1	8	14	C	C	107	1.0000	0.8277	0.8256	0.8297	44512.000000	24503.000000
1887	277854	286080	40	15	3	1	8	15	C	C	88	1.0000	0.8324	0.8400	0.8248	36960.000000	21032.000000
1888	176913	196358	40	16	3	1	8	16	C	C	98	1.0000	0.8102	0.7850	0.8354	39592.000000	21952.000000
1889	183048	177193	40	17	3	1	8	17	C	C	84	1.0000	0.5884	0.5690	0.6077	45192.000000	18648.000000
1890	1223511	791549	40	18	3	1	8	18	C	C	97	1.0000	0.7124	0.7204	0.7044	55872.000000	32883.000000
1891	395938	325760	40	19	3	1	8	19	C	C	87	1.0000	0.8410	0.8358	0.8462	44544.000000	21837.000000
1892	255392	120338	40	20	3	1	8	20	C	C	72	1.0000	0.3941	0.4014	0.3868	41328.000000	18432.000000
1893	381894	336200	40	21	3	1	8	21	C	C	80	1.0000	0.9245	0.9214	0.9275	42000.000000	18720.000000
1894	376213	424252	40	22	3	1	8	22	C	C	83	1.0000	0.8904	0.8846	0.8962	44239.000000	18758.000000
1895	119605	102841	40	23	3	1	8	23	C	C	59	1.0000	0.8297	0.8335	0.8258	27966.000000	12213.000000
1896	137086	86354	40	24	3	1	8	24	C	C	82	1.0000	0.4024	0.4164	0.3884	33456.000000	17794.000000
1897	1393245	1474707	40	25	3	2	8	1	C	C	95	1.0000	0.9332	0.9280	0.9384	58805.000000	31920.000000
1898	323929	282525	40	26	3	2	8	2	C	C	87	1.0000	0.9292	0.9206	0.9377	36714.000000	19488.000000
1899	352012	257137	40	27	3	2	8	3	C	C	75	0.9867	0.7449	0.7449	0.7449	41514.000000	16576.000000
1900	143295	95714	40	28	3	2	8	4	C	C	62	1.0000	0.7454	0.7519	0.7388	28024.000000	12772.000000
1901	2886377	2556555	40	29	3	2	8	5	C	C	82	0.9878	0.5891	0.5851	0.5930	59535.000000	28917.000000
1902	340969	473958	40	30	3	2	8	6	C	C	87	1.0000	0.9065	0.8926	0.9205	46806.000000	22098.000000
1903	148403	159245	40	31	3	2	8	7	C	C	75	1.0000	0.6088	0.5949	0.6226	36375.000000	15975.000000
1904	319475	878977	40	32	3	2	8	8	C	C	93	1.0000	0.8775	0.8384	0.9165	42873.000000	30225.000000
1905	316113	235180	40	33	3	2	8	9	C	C	82	1.0000	0.6713	0.6802	0.6625	42722.000000	18368.000000
1906	3517531	4685530	40	34	3	2	8	10	C	C	102	0.9412	0.8168	0.8168	0.8168	85344.000000	74400.000000
1907	467959	573790	40	35	3	2	8	11	C	C	84	1.0000	0.8320	0.8132	0.8508	47460.000000	24864.000000
1908	3188344	3926427	40	36	3	2	8	12	C	C	113	1.0000	0.8651	0.8631	0.8672	90965.000000	60003.000000
1909	281333	3869126	40	37	3	2	8	13	C	C	89	0.9438	0.8061	0.7689	0.8433	54264.000000	63168.000000
1910	812949	1012304	40	38	3	2	8	14	C	C	92	1.0000	0.5063	0.4956	0.5171	67160.000000	39376.000000
1911	224706	247081	40	39	3	2	8	15	C	C	92	1.0000	0.6597	0.6456	0.6739	50508.000000	23276.000000
1912	123154	138599	40	40	3	2	8	16	C	C	86	1.0000	0.5390	0.5068	0.5711	44204.000000	18834.000000
1913	393649	259439	40	41	3	2	8	17	C	C	89	1.0000	0.7312	0.7488	0.7136	46013.000000	20114.000000
1914	1202475	1609907	40	42	3	2	8	18	C	C	94	1.0000	0.8318	0.8318	0.8318	76704.000000	49914.000000
1915	265256	120334	40	43	3	2	8	19	C	C	67	1.0000	0.2386	0.2444	0.2327	47905.000000	18626.000000
1916	103306	44837	40	44	3	2	8	20	C	C	57	1.0000	0.1059	0.1124	0.0994	28443.000000	12996.000000
1917	464797	439570	40	45	3	2	8	21	C	C	77	1.0000	0.8033	0.8004	0.8062	47586.000000	18557.000000
1918	104921	80992	40	46	3	2	8	22	C	C	61	1.0000	0.6817	0.6882	0.6751	30012.000000	12810.000000
1919	116650	54199	40	47	3	2	8	23	C	C	63	1.0000	0.1786	0.1900	0.1672	45045.000000	20223.000000
1920	179406	203156	40	48	3	2	8	24	C	C	65	1.0000	0.5539	0.5562	0.5516	41405.000000	18330.000000
1921	1060431	1097591	41	1	3	1	9	1	C	C	149	0.2013	0.8289	0.8116	0.8462	42570.000000	59970.000000
1922	1999887	1895221	41	2	3	1	9	2	C	C	105	1.0000	0.5598	0.5583	0.5614	79695.000000	61845.000000
1923	1393769	373978	41	3	3	1	9	3	C	C	94	1.0000	0.7236	0.7601	0.6871	46624.000000	21996.000000
1924	139870	65395	41	4	3	1	9	4	C	C	67	1.0000	0.2538	0.2656	0.2421	24790.000000	12797.000000
1925	72856	27360	41	5	3	1	9	5	C	C	63	1.0000	0.0000	0.0000	0.0000	23310.000000	14742.000000
1926	1106954	1362974	41	6	3	1	9	6	S	S	131	0.2748	0.6137	0.5917	0.6356	28944.000000	25272.000000
1927	145247	187121	41	7	3	1	9	7	C	C	79	1.0000	0.1544	0.1486	0.1603	39500.000000	17380.000000
1928	308841	248235	41	8	3	1	9	8	C	C	81	1.0000	0.3134	0.3156	0.3112	40095.000000	17739.000000
